,temp,solarradiation,humidity,wspd,timestamp
924,16.0,255.0,84.5,7.4,2020-02-08 12:00:00
925,17.9,328.0,80.16,16.2,2020-02-08 13:00:00
926,16.1,349.0,79.79,20.6,2020-02-08 14:00:00
927,15.6,281.0,82.11,19.2,2020-02-08 15:00:00
928,15.6,116.0,78.53,15.6,2020-02-08 16:00:00
929,14.5,36.0,82.9,15.8,2020-02-08 17:00:00
930,13.5,15.0,86.66,14.0,2020-02-08 18:00:00
931,13.1,0.0,86.61,11.8,2020-02-08 19:00:00
932,13.0,0.0,82.87,11.1,2020-02-08 20:00:00
933,13.1,0.0,83.33,10.3,2020-02-08 21:00:00
934,12.6,0.0,82.27,11.4,2020-02-08 22:00:00
935,12.1,0.0,80.52,11.4,2020-02-08 23:00:00
936,11.6,0.0,81.5,6.6,2020-02-09 00:00:00
937,11.5,0.0,80.71,5.9,2020-02-09 01:00:00
938,10.6,0.0,84.3,2.9,2020-02-09 02:00:00
939,10.6,0.0,84.32,5.8,2020-02-09 03:00:00
940,10.2,0.0,87.06,4.7,2020-02-09 04:00:00
941,10.1,0.0,87.43,2.6,2020-02-09 05:00:00
942,10.0,0.0,87.95,1.6,2020-02-09 06:00:00
943,10.4,0.0,87.88,3.6,2020-02-09 07:00:00
944,10.6,23.0,88.73,3.1,2020-02-09 08:00:00
945,12.1,96.0,82.44,2.8,2020-02-09 09:00:00
946,13.7,154.0,81.64,5.7,2020-02-09 10:00:00
947,15.1,284.0,74.31,4.2,2020-02-09 11:00:00
948,15.6,348.0,73.42,7.8,2020-02-09 12:00:00
949,16.4,332.0,67.51,7.5,2020-02-09 13:00:00
950,17.0,416.0,67.62,6.9,2020-02-09 14:00:00
951,16.6,275.0,68.66,7.3,2020-02-09 15:00:00
952,16.0,165.0,73.99,10.7,2020-02-09 16:00:00
953,15.2,75.0,78.97,9.2,2020-02-09 17:00:00
954,14.2,23.0,85.85,7.8,2020-02-09 18:00:00
955,13.6,0.0,88.68,5.0,2020-02-09 19:00:00
956,13.2,0.0,92.05,5.4,2020-02-09 20:00:00
957,13.1,0.0,91.76,4.8,2020-02-09 21:00:00
958,12.6,0.0,92.79,4.4,2020-02-09 22:00:00
959,12.6,0.0,93.43,4.6,2020-02-09 23:00:00
960,12.5,0.0,93.7,4.8,2020-02-10 00:00:00
961,12.1,0.0,96.4,8.2,2020-02-10 01:00:00
962,12.0,0.0,96.64,4.8,2020-02-10 02:00:00
963,11.9,0.0,96.8,2.8,2020-02-10 03:00:00
964,10.1,0.0,100.0,3.6,2020-02-10 04:00:00
965,11.5,0.0,97.52,2.6,2020-02-10 05:00:00
966,11.1,0.0,98.03,2.0,2020-02-10 06:00:00
967,11.1,0.0,99.78,2.8,2020-02-10 07:00:00
968,11.1,11.0,99.84,2.7,2020-02-10 08:00:00
969,12.6,45.0,97.9,3.7,2020-02-10 09:00:00
970,13.9,162.0,89.81,4.5,2020-02-10 10:00:00
971,14.6,216.0,85.61,6.4,2020-02-10 11:00:00
972,16.0,303.0,81.62,5.0,2020-02-10 12:00:00
973,16.0,418.0,80.82,6.9,2020-02-10 13:00:00
974,16.4,390.0,76.3,5.7,2020-02-10 14:00:00
975,16.1,524.0,77.72,6.4,2020-02-10 15:00:00
976,16.1,399.0,78.47,5.0,2020-02-10 16:00:00
977,16.1,159.0,83.26,7.7,2020-02-10 17:00:00
978,15.6,44.0,81.91,10.5,2020-02-10 18:00:00
979,15.5,0.0,78.16,10.1,2020-02-10 19:00:00
980,14.1,0.0,87.09,10.8,2020-02-10 20:00:00
981,13.6,0.0,89.01,10.1,2020-02-10 21:00:00
982,13.5,0.0,89.85,5.1,2020-02-10 22:00:00
983,13.1,0.0,91.8,6.5,2020-02-10 23:00:00
984,13.1,0.0,90.51,6.3,2020-02-11 00:00:00
985,12.6,0.0,91.98,8.2,2020-02-11 01:00:00
986,12.1,0.0,94.57,8.6,2020-02-11 02:00:00
987,12.1,0.0,93.49,9.4,2020-02-11 03:00:00
988,12.0,0.0,94.6,11.4,2020-02-11 04:00:00
989,12.5,0.0,92.61,6.4,2020-02-11 05:00:00
990,12.5,0.0,92.4,8.7,2020-02-11 06:00:00
991,12.2,0.0,93.46,9.0,2020-02-11 07:00:00
992,12.5,14.0,91.09,7.7,2020-02-11 08:00:00
993,13.6,76.0,85.35,7.3,2020-02-11 09:00:00
994,16.0,99.0,79.84,6.3,2020-02-11 10:00:00
995,15.1,168.0,79.98,6.7,2020-02-11 11:00:00
996,15.1,197.0,79.93,7.7,2020-02-11 12:00:00
997,15.9,288.0,74.96,9.6,2020-02-11 13:00:00
998,17.5,301.0,67.96,8.3,2020-02-11 14:00:00
999,16.5,190.0,70.64,11.3,2020-02-11 15:00:00
1000,16.1,268.0,71.88,8.7,2020-02-11 16:00:00
1001,15.0,117.0,76.0,8.7,2020-02-11 17:00:00
1002,13.7,32.0,80.38,8.8,2020-02-11 18:00:00
1003,13.1,0.0,81.87,10.2,2020-02-11 19:00:00
